B 1000
D 129 104
D 86 178
D 182 199
D 76 162
D 162 76
I 86 144
I 112 83
I 44 109
I 27 57
D 170 39
I 120 122
D 96 18
D 108 71
D 178 87
I 113 144
D 155 150
I 161 82
I 72 120
D 166 162
I 97 53
I 187 113
I 36 162
D 74 12
I 91 41
D 90 55
D 15 45
D 19 107
I 170 38
I 118 112
I 179 50
D 165 161
I 81 184
I 173 32
D 0 22
I 165 145
I 67 156
I 69 115
I 184 188
I 83 44
D 72 28
D 92 48
D 40 133
I 136 143
D 197 166
D 111 142
D 100 50
I 131 91
I 109 92
I 183 164
D 37 36
D 152 84
I 22 14
D 105 72
D 53 134
D 36 67
I 47 171
I 64 36
D 170 105
D 178 34
D 129 137
D 101 129
I 93 99
I 32 10
D 55 173
I 136 0
I 41 175
D 62 178
I 154 56
D 111 183
D 104 17
I 9 161
D 187 36
I 178 189
I 138 65
D 163 42
D 184 38
D 117 169
D 158 161
I 153 138
D 166 197
D 59 91
I 177 56
D 196 174
I 139 25
I 109 146
D 187 36
I 116 35
I 157 115
I 187 60
D 91 101
D 138 103
D 58 191
D 125 134
D 62 86
I 23 50
D 48 23
D 36 110
D 45 75
I 119 28
I 136 133
I 22 68
I 176 150
I 124 179
I 39 140
D 186 104
I 142 158
I 194 98
I 63 36
I 165 185
I 125 183
D 81 170
I 163 173
D 79 19
I 179 143
D 95 133
I 7 86
I 132 72
I 53 7
I 175 14
D 104 17
D 198 178
I 100 170
I 125 51
D 149 184
I 70 120
D 95 128
I 5 184
D 161 36
D 126 104
D 155 123
D 55 25
I 17 114
D 98 156
I 166 137
D 192 162
I 108 152
D 44 61
D 109 4
D 164 181
I 29 70
I 110 1
I 64 113
I 150 64
D 165 66
I 66 99
D 79 74
I 35 43
D 136 25
D 135 160
D 197 6
D 1 49
I 136 104
D 38 187
I 11 117
D 178 108
D 178 18
D 99 38
D 141 85
I 185 8
I 27 21
I 198 80
D 17 68
I 89 120
I 52 126
I 187 91
I 102 103
D 166 88
D 76 158
D 19 145
D 161 140
I 74 111
I 156 172
D 138 66
I 139 60
I 23 56
D 108 102
I 123 133
I 2 154
D 79 159
I 133 94
D 99 78
D 182 132
D 104 64
D 66 146
I 104 132
D 80 177
D 34 131
D 130 91
I 197 97
D 88 19
I 185 86
D 110 91
I 187 84
I 91 169
D 29 23
I 37 24
D 9 172
D 13 145
I 56 153
D 17 162
D 192 75
D 81 195
I 59 132
D 151 168
D 182 106
I 114 155
D 171 72
D 102 12
I 196 173
I 36 44
I 21 87
D 145 48
D 110 50
D 79 55
D 35 1
I 82 80
D 16 111
D 141 191
I 52 53
D 199 8
D 33 185
I 76 144
D 157 108
D 183 172
D 68 6
I 111 42
D 165 187
I 153 34
D 189 154
I 140 18
I 138 149
D 6 89
I 191 146
D 176 22
I 41 47
D 9 153
D 191 12
D 188 175
I 180 31
D 9 179
I 3 132
D 109 183
I 21 36
D 111 156
I 153 98
I 181 28
I 155 16
I 0 185
D 135 115
D 168 183
I 78 25
D 186 172
D 12 167
I 81 27
D 124 191
I 93 25
I 103 139
D 27 181
D 36 114
I 73 81
D 91 81
D 1 37
D 156 121
D 1 44
I 167 66
D 101 83
I 123 195
I 134 16
I 24 16
D 154 6
I 61 197
D 108 61
I 175 116
D 75 45
D 81 50
D 151 147
D 47 197
D 86 136
D 125 52
D 168 88
I 149 68
D 116 114
I 128 88
I 118 149
I 64 5
I 109 115
D 71 178
I 133 4
I 161 184
D 199 182
D 96 169
I 199 188
D 132 168
I 106 97
D 127 179
I 154 90
I 19 44
I 51 70
I 78 135
I 52 126
D 176 171
I 159 4
I 13 63
I 144 135
I 173 61
I 171 123
I 185 117
I 38 39
D 172 183
I 55 186
D 13 190
D 8 181
D 189 115
D 91 30
I 124 99
D 164 48
D 133 97
D 110 27
I 12 127
I 86 91
I 92 44
I 194 154
I 151 146
I 151 177
I 127 75
I 12 105
I 143 131
I 47 195
D 17 194
I 102 10
D 85 194
D 174 69
I 132 71
I 135 103
I 19 135
I 161 112
D 32 158
I 138 24
I 82 91
I 176 67
I 185 0
D 180 18
D 120 113
D 80 12
D 87 92
I 122 54
D 75 146
D 51 71
I 107 1
D 115 20
I 12 112
I 100 154
D 128 158
I 41 191
I 196 193
I 153 171
I 167 122
I 138 76
D 46 82
D 15 50
I 45 32
D 79 84
I 96 129
I 62 119
I 33 99
I 75 147
D 29 75
D 122 196
D 138 36
D 112 69
D 30 178
I 80 21
I 49 62
I 182 84
I 35 59
D 39 36
I 76 27
D 124 113
D 182 56
I 125 107
I 104 95
D 104 48
I 130 7
I 35 195
I 40 145
D 13 8
I 161 190
D 113 117
D 41 149
I 31 150
D 64 102
D 129 81
I 162 168
I 0 187
D 40 151
I 29 189
I 151 144
I 190 176
D 183 197
D 193 91
D 88 56
D 84 26
I 14 168
I 16 53
D 15 78
I 152 44
D 62 86
D 106 128
I 66 111
D 72 28
I 91 35
D 186 108
I 72 23
I 133 83
I 169 7
I 194 95
I 151 134
I 22 11
D 29 147
D 165 124
I 188 8
I 25 104
I 57 105
I 195 48
D 75 163
D 9 59
I 64 51
D 106 40
D 177 182
I 157 179
D 31 175
D 76 31
I 191 42
D 55 52
I 5 138
D 119 122
I 31 51
I 40 44
I 164 152
D 76 26
D 93 134
D 197 26
D 75 152
I 166 136
I 176 189
I 51 54
D 61 29
I 54 173
D 106 190
D 114 166
D 3 24
D 45 56
I 23 161
D 186 105
D 88 190
D 53 26
I 117 60
I 14 2
I 20 19
D 43 39
I 171 59
I 23 124
I 91 131
I 169 15
D 160 30
D 76 96
D 143 29
I 17 119
D 6 158
D 113 118
D 148 91
I 146 56
D 143 102
D 178 61
D 190 16
I 124 23
I 107 157
I 16 173
I 198 89
I 184 172
I 131 146
D 104 96
I 64 111
I 121 70
I 69 169
I 127 78
I 138 118
I 6 71
D 80 162
D 94 68
D 197 144
I 9 34
I 144 119
I 180 34
I 193 41
I 87 129
D 36 20
I 44 51
I 69 66
I 1 179
D 141 189
D 155 75
I 126 12
I 59 107
I 45 24
I 135 122
I 172 67
I 4 7
D 151 100
I 82 43
D 122 168
D 60 144
I 167 139
I 164 27
I 91 77
D 73 130
I 190 24
I 37 6
D 7 98
I 60 40
D 52 134
D 168 135
I 147 77
D 94 110
I 21 139
D 38 95
D 16 103
I 15 124
I 34 195
I 139 29
I 33 32
D 110 31
I 13 118
D 76 168
I 142 113
D 16 168
I 72 194
I 87 16
D 113 91
D 93 139
D 164 148
D 23 107
D 3 103
I 3 98
I 186 14
I 131 135
D 98 86
I 77 159
D 34 52
D 93 45
D 68 138
I 139 21
I 95 71
I 132 16
I 86 92
D 189 82
D 118 91
I 122 185
D 92 70
I 72 97
D 150 155
D 84 79
I 95 162
D 142 164
I 109 103
D 19 107
D 55 115
I 30 18
I 59 159
I 183 19
I 69 79
D 33 66
D 39 120
D 78 53
D 100 9
I 111 61
D 90 189
D 26 195
D 58 40
D 96 94
D 160 55
I 97 116
D 74 51
I 164 116
I 51 2
D 85 65
D 117 190
D 84 173
D 72 122
D 128 85
I 61 52
D 7 69
I 20 79
I 168 169
I 68 87
D 144 25
I 113 109
D 163 93
D 167 187
D 153 194
I 3 195
D 181 100
D 135 124
D 121 194
I 118 51
I 90 181
I 167 113
D 22 101
I 197 77
I 46 143
I 159 123
D 198 145
D 198 75
D 11 108
I 28 27
I 1 70
I 5 140
I 163 5
I 199 164
D 146 166
I 86 92
I 37 199
I 174 68
I 127 120
I 115 1
I 88 92
D 53 19
D 115 55
D 120 166
I 20 149
D 38 89
D 116 53
D 26 164
D 90 145
D 23 191
D 158 150
I 30 98
I 172 67
D 47 154
I 176 169
I 135 140
D 30 177
I 42 177
I 121 182
I 148 103
D 29 1
D 2 17
I 45 92
D 186 107
D 88 122
D 174 147
D 99 145
I 94 185
I 190 157
I 146 185
D 26 174
D 86 98
I 113 38
D 149 130
I 197 84
D 84 30
D 179 102
D 22 0
D 101 23
D 58 35
D 77 83
D 193 181
I 170 194
I 111 63
D 189 119
D 19 29
D 12 157
D 131 179
D 143 102
D 24 146
D 6 146
D 112 125
I 11 150
I 125 189
I 178 25
D 196 58
I 59 64
D 160 126
D 164 133
I 158 133
I 20 142
I 128 152
I 170 176
D 196 73
I 129 62
I 76 9
I 15 82
I 97 159
D 186 196
D 98 197
D 76 198
I 115 116
D 126 10
D 165 86
I 46 114
I 164 78
I 140 87
D 63 62
I 105 128
D 49 66
I 187 161
I 38 69
D 0 17
D 131 161
D 106 192
D 99 156
I 17 175
D 50 152
D 120 48
I 101 36
I 81 114
I 29 150
D 32 167
D 95 112
I 144 189
I 197 152
I 157 145
I 113 90
D 26 0
D 185 108
D 154 6
I 179 154
I 97 111
D 161 36
D 93 134
D 177 109
I 172 30
D 50 20
I 93 35
I 141 89
D 133 3
I 191 41
D 76 131
I 107 48
I 159 8
D 76 193
D 25 23
D 102 34
I 121 169
D 196 58
D 28 142
I 109 28
I 155 43
I 76 89
I 154 70
I 89 31
I 102 182
D 112 95
I 97 124
I 111 45
D 94 106
I 154 168
D 44 61
I 28 46
D 69 94
I 56 134
D 114 163
I 175 116
I 93 102
D 152 188
D 137 39
I 15 188
I 129 186
I 152 56
D 50 194
D 164 3
I 68 34
D 41 146
D 55 158
I 17 163
D 59 169
I 185 15
I 52 175
I 70 121
D 35 29
I 87 102
I 134 3
I 143 108
I 157 98
I 144 165
D 124 70
I 49 22
D 45 102
I 160 114
D 119 100
D 186 107
D 82 168
D 23 76
D 119 43
I 35 60
D 72 134
D 170 149
D 190 152
I 35 64
I 64 0
I 178 97
I 185 127
D 81 59
D 184 9
I 62 187
D 71 184
I 71 72
D 147 80
D 69 174
D 48 27
D 69 94
D 66 169
I 153 191
D 168 76
I 107 143
D 123 113
D 0 13
I 151 76
I 146 161
I 42 28
I 161 186
D 182 46
D 36 20
D 60 93
D 17 151
D 37 25
I 70 164
D 109 64
I 83 134
D 26 76
I 174 59
I 75 22
I 82 157
D 2 184
D 41 149
D 5 173
I 125 86
D 79 84
D 180 133
I 93 106
I 6 175
D 59 9
D 179 32
I 191 98
I 145 147
D 199 196
B 1000
D 190 117
D 181 106
I 79 83
D 19 126
D 95 27
I 154 116
I 141 86
D 183 162
I 153 124
I 62 125
I 145 188
I 79 109
D 28 60
D 79 6
D 142 123
I 194 122
I 11 70
I 90 62
I 182 159
I 119 31
I 97 40
I 131 189
D 63 95
D 184 10
I 77 75
D 59 37
I 198 86
I 33 78
D 39 120
I 92 22
I 135 190
D 108 194
I 113 70
D 160 199
I 93 154
D 106 40
D 81 170
I 142 26
D 91 148
I 12 156
I 95 72
D 30 71
D 166 151
D 18 10
D 199 84
I 74 21
I 164 47
D 25 181
I 17 13
D 10 126
D 108 21
I 174 93
I 182 129
I 83 127
I 46 57
I 124 16
D 10 73
I 10 137
I 120 80
D 7 69
I 91 76
I 107 41
D 49 132
D 42 124
D 113 117
D 55 135
I 49 19
D 149 41
I 104 113
D 114 26
I 15 195
I 45 55
D 155 70
D 69 198
D 109 106
I 189 71
I 120 74
I 159 109
I 78 60
I 34 19
I 120 66
D 126 111
D 174 104
D 42 163
I 140 107
D 112 94
D 48 120
I 145 163
D 120 40
D 154 106
D 189 154
D 84 56
I 189 16
I 19 114
I 40 186
I 26 116
D 170 123
I 57 165
I 104 42
D 75 76
I 0 171
D 28 0
I 32 43
D 79 37
D 169 114
I 148 175
D 124 70
I 187 107
D 52 134
I 147 133
I 36 44
D 198 112
D 131 103
I 16 69
D 158 90
I 145 103
D 25 169
D 77 121
D 11 64
D 157 49
D 31 68
D 9 197
I 125 123
D 174 73
D 134 107
D 76 41
D 61 165
D 48 46
D 77 186
D 198 64
D 13 0
D 57 21
D 28 3
I 106 82
I 129 67
D 64 155
D 107 19
D 75 45
I 123 193
I 138 191
D 52 134
D 166 171
I 38 168
I 45 179
I 24 153
D 180 6
I 105 110
D 176 192
D 199 182
D 55 49
D 166 184
I 123 97
I 197 141
D 39 101
D 138 19
I 70 90
I 181 80
D 48 93
D 82 46
D 83 128
I 45 139
I 60 102
D 166 79
I 5 96
I 163 20
D 181 85
D 80 59
I 109 189
D 56 63
I 39 65
D 41 66
D 183 12
D 4 108
D 108 79
I 144 98
D 52 130
I 82 195
I 0 94
D 105 170
I 90 194
I 60 74
D 66 151
I 124 109
D 122 33
I 117 153
D 131 119
I 141 130
D 116 173
D 167 180
D 143 42
D 50 152
I 42 138
D 167 76
D 19 0
D 104 127
D 186 105
I 94 134
D 16 46
I 1 25
I 105 120
D 36 31
D 45 107
D 148 169
I 85 155
I 86 34
I 189 55
I 162 155
D 73 10
D 136 177
I 190 118
D 117 154
I 61 49
D 37 130
D 29 144
I 101 99
I 158 58
I 169 43
D 16 48
I 115 87
D 137 22
I 193 183
D 199 18
I 122 197
D 90 2
D 190 152
I 7 38
D 23 126
I 59 10
I 121 13
D 76 3
D 115 53
D 54 65
I 42 89
I 121 39
D 45 137
I 166 99
I 31 194
D 7 172
D 123 142
D 0 8
I 167 9
I 128 11
I 178 104
D 7 129
D 139 83
I 189 21
I 70 144
I 126 156
I 155 40
D 84 31
I 126 188
I 102 161
D 101 91
I 106 107
D 145 86
I 145 2
I 22 63
I 10 160
I 58 91
I 9 67
D 44 100
I 103 74
I 74 43
I 28 15
D 156 45
D 34 158
D 191 48
D 56 20
I 17 164
I 189 104
D 108 49
D 172 122
I 77 123
I 56 190
D 108 21
I 167 183
D 36 126
D 126 21
I 138 165
D 75 146
I 9 1
D 146 75
I 169 91
D 174 30
D 23 158
D 101 111
D 172 138
I 175 134
I 173 49
D 80 29
I 93 136
D 37 160
I 78 107
I 78 48
D 53 1
I 56 33
I 181 10
D 92 72
I 199 48
D 82 74
D 27 58
I 194 38
I 125 36
I 97 181
I 34 45
D 69 60
D 35 30
I 1 138
D 30 91
I 37 45
D 120 5
D 82 168
D 138 27
I 49 57
I 139 15
D 164 123
D 155 27
D 166 98
I 144 24
D 3 87
I 173 92
I 155 184
I 84 185
I 36 41
D 141 192
D 127 123
D 173 188
I 169 47
I 178 99
I 89 172
D 148 194
D 188 193
D 39 43
I 4 132
I 59 119
D 133 183
I 195 20
D 138 109
D 43 119
D 133 173
D 164 187
I 107 42
I 114 13
D 155 86
I 68 30
D 130 106
D 70 114
I 78 64
I 37 161
D 180 40
D 175 184
I 68 56
D 22 119
I 98 108
I 31 171
D 197 92
I 28 32
I 95 54
D 0 24
D 10 95
I 20 30
D 153 88
I 167 45
I 180 198
D 159 198
I 73 82
I 16 155
I 77 182
I 177 13
D 93 28
I 88 33
D 13 194
D 117 154
D 99 145
I 101 186
I 21 187
I 177 199
D 88 19
D 181 116
D 147 98
D 9 71
I 144 196
D 190 14
I 62 161
D 8 58
I 171 90
I 110 124
I 109 196
D 139 93
D 30 174
D 113 117
D 25 40
D 55 173
D 154 86
D 190 179
D 3 1
I 109 60
I 24 32
I 26 52
I 192 146
D 106 132
I 98 24
I 124 69
I 180 165
I 147 107
D 122 119
I 168 53
D 89 45
I 113 62
D 16 162
I 190 15
I 95 143
I 14 34
I 189 176
D 186 132
D 3 59
D 186 46
I 46 10
D 172 7
D 56 54
D 188 168
D 146 100
D 174 6
I 92 171
D 43 97
D 23 48
I 168 162
D 192 75
D 148 4
I 43 164
I 81 177
I 158 142
D 94 31
I 139 74
D 116 137
I 38 108
I 47 98
D 66 59
D 33 115
D 31 68
I 194 95
I 76 146
D 122 61
I 84 186
D 102 124
I 170 93
D 194 6
D 147 85
D 49 142
I 77 179
D 78 113
D 89 93
D 191 184
D 14 182
D 171 81
D 94 105
D 23 96
I 104 9
D 76 24
D 130 162
D 102 156
D 115 80
D 119 97
D 107 158
I 194 78
D 165 6
I 113 84
D 180 138
I 168 5
D 91 111
D 39 78
D 117 118
I 92 186
I 22 181
I 35 165
D 128 17
D 23 70
D 155 103
D 177 79
D 116 48
I 30 52
I 137 32
I 72 0
I 170 163
D 115 40
I 173 34
D 94 87
I 85 49
D 142 192
D 59 27
D 98 50
I 12 129
I 137 38
I 193 24
I 179 28
D 130 71
D 58 149
I 164 110
I 135 143
I 34 87
D 69 60
D 183 62
I 0 79
I 197 154
D 115 134
I 38 124
I 92 7
D 64 14
I 29 128
D 107 133
D 16 97
I 75 145
I 39 30
I 57 61
I 166 181
D 98 12
D 48 104
I 107 199
D 170 90
I 23 30
D 50 162
I 55 2
I 199 127
I 107 24
D 108 175
D 114 101
I 4 165
D 71 65
D 83 25
D 21 57
D 101 94
I 69 25
D 133 40
D 129 81
I 59 5
D 101 23
D 87 178
I 122 125
D 140 165
D 71 59
D 106 169
I 67 128
D 36 95
I 83 129
D 13 112
D 151 111
I 194 27
I 59 33
D 108 157
D 166 180
D 40 25
I 105 160
D 121 75
D 145 27
I 158 46
D 190 65
D 130 91
I 114 3
I 158 0
I 59 199
D 125 113
D 192 110
D 138 64
I 88 186
I 153 13
I 69 154
I 163 48
D 90 74
I 192 105
I 92 162
D 14 183
I 144 131
I 63 192
I 170 83
D 0 11
I 181 190
D 59 92
D 115 142
I 140 82
I 173 145
I 72 194
I 187 112
D 78 153
D 14 42
I 186 71
D 178 118
D 79 27
D 154 26
D 40 8
I 179 195
D 191 124
I 111 71
I 55 147
D 153 101
I 116 163
I 90 64
D 29 127
I 4 18
D 66 138
D 190 41
D 92 6
I 99 71
D 84 73
I 179 184
D 158 30
D 153 79
D 168 183
I 76 195
D 70 79
I 101 2
D 15 16
D 48 185
D 79 180
I 4 104
I 197 53
I 103 115
I 46 64
I 133 76
D 69 112
I 38 199
D 108 22
I 2 44
D 94 105
D 183 47
I 171 54
I 49 187
I 35 11
D 143 98
I 114 93
D 177 44
I 66 162
I 158 57
D 51 180
I 178 12
D 60 173
D 91 66
D 100 144
D 38 46
D 96 104
D 110 91
D 143 132
I 52 128
D 1 8
D 3 187
I 68 195
D 125 84
D 72 152
I 25 143
D 35 119
I 174 116
I 53 153
D 39 1
D 42 38
D 74 84
I 77 128
I 92 108
I 51 36
I 121 116
D 30 90
D 141 85
D 37 27
I 8 12
I 0 177
I 34 138
D 144 68
I 22 171
I 89 159
D 134 199
D 110 31
D 22 170
I 171 62
I 96 32
D 12 39
D 147 49
I 34 33
D 47 143
I 77 183
D 86 83
D 151 25
I 169 76
D 191 38
I 104 56
I 62 129
I 78 60
I 126 112
D 82 168
I 0 133
I 125 172
D 70 54
D 158 76
I 28 21
D 26 99
I 18 148
I 29 161
D 199 134
I 9 32
D 120 43
I 180 29
D 1 14
D 66 76
I 174 198
I 61 66
I 155 147
D 153 76
I 132 146
I 166 57
I 74 97
D 181 127
D 42 129
D 0 28
I 157 1
I 134 97
I 172 125
I 54 27
I 7 144
I 161 122
D 190 195
I 132 162
D 135 124
D 136 109
D 113 52
D 180 18
D 24 26
D 172 135
I 21 53
I 188 180
D 47 137
I 165 99
I 113 81
I 134 187
I 151 62
I 14 180
I 16 29
D 21 126
I 113 153
I 140 114
I 121 70
D 111 157
I 122 0
D 155 104
I 75 79
D 124 112
D 89 45
D 164 107
D 13 85
I 184 68
D 103 128
D 169 27
D 31 76
D 140 164
D 76 31
I 134 135
I 87 194
I 7 14
D 5 197
I 41 22
D 132 187
I 105 143
I 95 37
D 38 92
D 82 162
D 125 48
I 80 161
D 109 150
I 159 196
D 131 126
I 53 18
D 72 10
I 182 10
I 134 59
D 63 12
D 124 76
D 159 64
I 46 131
D 188 32
D 155 139
D 91 48
D 41 74
I 22 165
I 58 198
D 19 33
D 131 195
I 132 97
D 155 143
D 88 168
D 89 166
D 59 66
I 16 83
I 178 60
I 85 55
D 158 194
I 24 132
D 196 52
I 136 185
I 91 12
I 74 149
D 193 138
D 112 100
I 136 53
I 97 51
D 114 71
I 92 31
D 61 184
I 161 138
I 8 188
I 144 44
I 191 132
D 22 23
D 36 142
I 164 79
D 79 55
D 127 55
I 100 55
D 16 174
D 164 8
D 68 72
D 89 189
I 9 5
I 63 191
D 71 77
D 177 119
I 74 13
I 168 105
I 96 109
D 51 148
D 158 139
I 183 75
D 47 197
D 105 65
D 79 185
I 49 65
I 82 84
D 82 12
I 40 44
D 97 100
D 165 86
I 189 199
D 32 56
D 64 106
I 145 175
I 21 127
D 60 173
I 170 47
I 104 176
I 169 61
I 9 72
I 182 13
D 42 155
I 24 73
I 174 135
D 126 148
D 29 90
D 32 74
I 125 29
I 190 30
D 44 161
D 10 115
I 148 71
I 97 58
I 34 126
D 187 163
D 23 25
I 120 137
I 191 185
D 106 182
I 100 182
D 88 112
I 4 172
D 149 15
I 175 100
I 125 33
I 116 124
D 20 50
I 65 129
I 138 93
I 0 40
I 71 44
D 29 142
I 177 41
D 78 74
D 151 37
I 57 191
D 16 187
I 108 97
I 98 1
I 27 9
D 182 138
D 178 121
I 43 155
I 4 186
I 190 138
D 114 157
I 18 82
D 133 41
I 178 43
D 192 69
I 115 167
D 160 30
D 76 194
D 179 19
I 157 161
D 109 150
D 6 194
D 157 175
I 81 158
D 171 34
I 64 130
D 67 81
I 160 75
I 144 163
D 27 12
D 192 106
D 104 47
I 47 160
D 62 63
D 18 154
I 106 58
D 81 59
I 27 41
D 120 139
D 32 56
I 10 39
D 163 135
I 53 143
I 45 101
D 197 13
I 64 85
I 82 23
D 49 151
D 30 65
I 159 88
D 88 79
I 30 76
D 123 140
I 141 53
I 185 173
D 100 94
D 106 156
D 127 162
I 1 66
D 45 102
D 193 50
D 33 190
I 0 116
D 52 4
I 113 30
D 109 70
D 193 33
D 149 123
D 15 30
D 177 80
I 101 179
D 88 56
D 20 78
I 197 106
I 160 3
D 82 155
I 159 184
D 42 1
I 8 139
I 181 48
D 171 112
I 181 55
D 123 146
D 80 100
D 68 130
I 86 149
I 106 11
I 47 69
I 142 9
D 45 102
I 154 2
I 144 105
D 126 111
I 22 148
I 173 52
I 186 169
D 52 17
D 35 100
I 19 132
I 79 123
D 132 50
D 26 160
D 4 109
D 193 6
D 181 19
I 142 7
D 135 179
I 127 176
I 50 140
I 40 59
D 102 185
I 62 159
D 161 131
D 51 68
D 135 125
I 85 191
D 72 134
D 89 18
D 72 117
B 1000
D 47 40
D 84 152
D 175 130
I 73 125
D 136 95
D 55 132
I 186 73
I 101 99
I 74 97
I 46 32
D 197 26
D 45 89
I 17 15
I 37 166
D 31 54
I 182 38
I 98 65
D 53 115
I 141 23
I 94 6
D 135 124
D 20 187
I 75 160
I 136 161
D 0 25
I 118 110
D 58 7
I 70 98
I 145 98
I 186 144
I 148 61
I 4 24
D 135 125
D 6 147
D 109 135
D 174 196
D 170 118
I 8 37
I 191 62
D 156 64
I 111 108
I 96 133
D 110 55
I 57 73
D 189 45
D 176 129
D 54 31
I 70 153
D 120 104
D 187 90
I 20 39
I 144 79
I 106 36
I 49 163
I 136 98
D 48 20
I 24 30
I 17 12
D 95 127
D 167 24
I 189 53
I 33 81
I 183 129
I 99 149
D 93 68
D 116 141
I 44 16
I 13 181
D 168 62
I 92 140
D 14 12
I 30 154
I 128 32
D 67 71
D 29 149
D 132 13
I 163 6
I 3 2
D 65 34
I 140 78
D 62 178
I 62 12
I 123 89
D 11 108
I 36 5
D 70 130
D 194 48
D 197 183
I 1 185
I 170 120
D 143 138
I 24 99
D 170 22
D 138 97
I 189 110
D 160 37
I 64 87
D 173 199
D 196 130
I 198 26
I 154 167
D 125 97
I 164 149
D 34 102
D 163 147
I 130 79
I 146 14
D 76 65
I 59 42
D 6 165
I 74 107
I 64 34
I 130 11
D 73 176
D 60 166
D 112 49
D 5 43
D 119 97
I 150 166
D 131 99
D 15 45
D 116 18
D 63 115
D 178 118
I 116 127
I 157 188
D 112 88
D 60 57
D 168 110
D 116 34
D 183 90
D 197 6
D 29 146
D 12 195
I 165 148
I 173 181
D 158 128
D 42 62
D 48 186
I 82 20
D 130 91
D 139 37
D 51 1
I 2 37
I 2 46
D 117 154
I 57 140
D 41 49
I 182 49
I 49 22
D 62 63
I 108 158
D 176 20
D 172 128
I 160 56
D 70 107
I 135 22
I 32 166
I 141 0
I 48 66
D 71 142
D 22 10
D 168 22
D 156 22
I 14 85
D 150 28
D 102 45
D 182 134
D 11 89
D 30 1
I 120 87
I 59 198
D 187 176
D 96 149
D 7 24
D 117 189
D 104 126
I 187 159
I 103 166
D 56 8
D 37 101
D 52 196
D 117 190
D 191 38
D 126 117
D 95 46
I 116 2
D 157 156
I 67 122
I 176 174
D 189 154
I 41 25
I 74 115
I 101 188
I 27 80
D 108 170
D 108 148
D 68 167
D 77 102
I 34 197
D 185 34
D 198 175
I 115 178
I 79 81
I 55 91
I 137 84
I 157 11
D 186 107
I 44 125
I 143 79
I 98 177
D 52 45
I 88 185
I 93 146
D 192 174
D 5 173
I 113 132
I 174 132
I 126 4
D 36 138
I 162 169
D 10 85
D 142 192
D 25 48
I 17 93
D 194 158
I 176 55
D 162 32
D 193 161
I 82 158
I 52 143
I 64 73
I 64 58
I 37 38
I 19 61
D 103 189
I 132 62
D 4 62
D 183 62
D 53 119
D 112 171
I 10 167
D 79 177
D 89 124
D 48 12
D 119 5
I 44 36
I 106 42
I 139 66
I 5 116
D 96 85
D 30 90
I 11 32
D 50 66
I 156 161
I 145 66
D 150 59
D 171 70
D 135 57
I 88 126
D 124 76
D 197 163
D 199 110
I 35 80
I 96 88
I 19 146
D 125 97
D 143 167
D 32 92
D 152 25
D 70 44
D 101 114
I 141 196
D 19 126
I 132 52
D 129 48
I 133 121
D 155 196
D 121 113
D 139 160
I 12 170
D 166 71
D 98 48
D 193 117
D 97 133
I 192 91
D 132 159
D 121 8
I 178 134
I 118 81
D 80 167
D 67 56
I 126 52
D 79 37
D 136 125
D 150 10
D 127 24
D 16 120
I 52 177
D 112 192
I 113 65
I 66 109
I 91 172
I 163 137
I 125 62
D 63 56
D 16 162
I 174 152
D 171 101
I 100 71
I 37 113
D 0 1
I 63 175
D 153 17
I 24 161
I 106 172
D 27 43
D 76 173
D 172 11
I 1 191
I 93 15
D 195 63
D 136 146
D 132 184
I 6 157
I 186 17
D 87 94
D 133 151
I 159 135
I 30 46
D 44 156
I 101 163
D 125 136
D 161 45
I 12 38
D 116 140
D 146 2
D 179 13
D 58 32
I 130 105
D 83 86
I 0 41
I 103 159
D 136 95
D 75 196
I 8 91
I 38 198
D 197 13
I 181 20
I 179 121
I 143 38
D 21 109
I 193 42
D 78 32
D 43 126
D 119 100
I 89 48
I 144 58
D 187 11
I 132 180
I 55 198
D 43 6
D 183 65
I 43 162
I 146 127
D 150 126
I 123 135
D 65 76
D 42 62
I 171 179
D 91 5
I 171 5
I 31 101
I 55 196
I 34 21
D 194 158
I 91 98
I 55 96
D 51 183
D 0 18
D 92 59
I 50 4
D 127 175
I 135 88
I 117 137
I 44 13
D 101 111
I 4 96
I 89 47
D 175 31
I 118 125
I 54 182
I 57 79
D 106 129
I 59 44
I 121 5
I 13 75
I 75 185
D 187 167
I 95 34
I 64 58
D 116 144
I 14 41
D 103 128
I 57 189
I 16 30
I 170 25
I 156 125
D 123 120
I 193 54
I 8 23
D 88 125
D 122 38
D 61 8
D 77 83
I 65 149
I 54 16
D 119 122
D 32 92
D 146 100
I 118 9
I 91 112
D 26 77
I 97 143
I 163 33
I 158 117
D 67 105
I 102 127
I 10 94
D 14 142
I 0 126
D 35 174
D 28 162
D 151 163
I 93 181
I 97 147
D 81 44
I 20 175
D 196 134
D 132 163
D 127 19
I 107 161
D 138 27
D 33 171
D 38 195
D 45 125
D 191 154
D 115 46
D 178 138
D 146 29
D 20 38
D 182 142
I 168 75
I 65 121
I 54 117
I 173 32
I 119 81
D 160 161
D 115 40
D 85 180
I 28 38
D 169 111
I 48 173
I 164 185
I 114 110
D 131 99
I 55 70
D 189 193
I 189 34
D 134 95
D 22 23
I 17 16
D 146 136
D 138 19
D 84 21
D 165 169
I 102 110
I 181 111
I 64 116
D 19 88
D 97 42
I 139 184
I 53 82
I 52 172
